Timestamp,Temperature,Humidity,Wind_Speed_kmh,Soil_Moisture,Soil_Temperature,Wind_Dir_Sin,Wind_Dir_Cos,Precipitation_log,ts_unix,ts_norm,hour_sin,hour_cos,doy_sin,doy_cos,dow_sin,dow_cos,delta_t,delta_t_norm
2024-06-11 20:00:00,22.84,28.283,3.623,8424.0,29.747,-0.6041402463076171,-0.7968780099810584,0.0,1718136000,-1.3247522393547069,-0.8660254037844386,0.5000000000000001,0.3158305216992567,-0.9488156204253677,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-11 20:30:00,19.716,37.434,3.399,8557.249,14.368,-0.8207007185288564,-0.571358320676455,0.0,1718137800,-1.3240918444198342,-0.7933533402912357,0.6087614290087199,0.3154902283160623,-0.9489288254853885,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-11 21:00:00,26.061,23.6,3.085,8405.333,33.94,-0.374606593415912,-0.9271838545667874,0.0,1718139600,-1.3234314494849615,-0.7071067811865477,0.7071067811865474,0.3151498943561011,-0.9490419084989548,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-11 21:30:00,22.97,27.417,3.642,8570.667,22.062,-0.36921155403116707,-0.9293453762567986,0.0,1718141400,-1.3227710545500888,-0.6087614290087209,0.7933533402912349,0.3148095198631448,-0.9491548694515223,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-11 22:00:00,21.442,27.8,3.337,8605.333,20.488,-0.1879470403165407,-0.98217916391881,0.0,1718143200,-1.322110659615216,-0.5000000000000004,0.8660254037844384,0.3144691048809714,-0.9492677083285624,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-11 22:30:00,20.359,30.05,3.77,8584.0,19.203,-0.7880107536067221,-0.6156614753256581,0.0,1718145000,-1.3214502646803432,-0.38268343236508956,0.9238795325112868,0.3141286494533619,-0.9493804251155629,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-11 23:00:00,19.297,30.267,3.768,8570.667,18.337,-0.9038362592600626,-0.427878506642688,0.0,1718146800,-1.3207898697454705,-0.25881904510252157,0.9659258262890681,0.31378815362410567,-0.949493019798026,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-11 23:30:00,18.989,29.517,4.553,8568.0,17.715,-0.8038568606172171,-0.5948227867513417,0.0,1718148600,-1.3201294748105978,-0.13052619222005168,0.9914448613738104,0.3134476174369944,-0.949605492361471,0.7818314824680298,0.6234898018587336,1800.0,0.013807887937845714
2024-06-12 00:00:00,17.985,28.0,4.465,8552.0,16.183,-0.7862129404766915,-0.6179556717330089,0.0,1718150400,-1.3194690798757251,0.0,1.0,0.3131070409358269,-0.9497178427914316,0.9749279121818236,-0.22252093395631434,1800.0,0.013807887937845714
2024-06-12 00:30:00,17.282,28.167,4.335,8538.667,15.86,-0.913545457642601,-0.4067366430758001,0.0,1718152200,-1.3188086849408522,0.13052619222005157,0.9914448613738104,0.3127664241644052,-0.9498300710734586,0.9749279121818236,-0.22252093395631434,1800.0,0.013807887937845714
2024-06-12 01:00:00,17.36,28.483,3.693,8541.333,15.612,-0.6293203910498376,-0.7771459614569708,0.0,1718154000,-1.3181482900059796,0.25881904510252074,0.9659258262890683,0.31242576716653936,-0.949942177193117,0.9749279121818236,-0.22252093395631434,1800.0,0.013807887937845714
2024-06-12 01:30:00,15.796,32.75,3.692,8533.333,14.443,-0.07845909572784482,-0.996917333733128,0.0,1718155800,-1.3174878950711069,0.3826834323650898,0.9238795325112867,0.3120850699860417,-0.9500541611359888,0.9749279121818236,-0.22252093395631434,1800.0,0.013807887937845714
